Temperature - (Celsius);Year;Statistics;Country;ISO3
16.0114;1964;Aug;Czechia;CZE
13.5332;1964;Sep;Czechia;CZE
7.33761;1964;Oct;Czechia;CZE
4.11997;1964;Nov;Czechia;CZE
-1.4052;1964;Dec;Czechia;CZE
-0.8103;1965;Jan;Czechia;CZE
-4.2525;1965;Feb;Czechia;CZE
1.35216;1965;Mar;Czechia;CZE
6.73421;1965;Apr;Czechia;CZE
10.7131;1965;May;Czechia;CZE
15.5932;1965;Jun;Czechia;CZE
15.9304;1965;Jul;Czechia;CZE
15.3762;1965;Aug;Czechia;CZE
13.6191;1965;Sep;Czechia;CZE
7.55119;1965;Oct;Czechia;CZE
0.25687;1965;Nov;Czechia;CZE
0.6966;1965;Dec;Czechia;CZE
-5.2864;1966;Jan;Czechia;CZE
3.34199;1966;Feb;Czechia;CZE
2.78257;1966;Mar;Czechia;CZE
9.5117;1966;Apr;Czechia;CZE
12.6786;1966;May;Czechia;CZE
16.561;1966;Jun;Czechia;CZE
16.2811;1966;Jul;Czechia;CZE
16.1181;1966;Aug;Czechia;CZE
13.3689;1966;Sep;Czechia;CZE
11.7873;1966;Oct;Czechia;CZE
1.95441;1966;Nov;Czechia;CZE
0.02788;1966;Dec;Czechia;CZE
-2.2369;1967;Jan;Czechia;CZE
0.88074;1967;Feb;Czechia;CZE
4.72957;1967;Mar;Czechia;CZE
6.97111;1967;Apr;Czechia;CZE
12.8275;1967;May;Czechia;CZE
15.1721;1967;Jun;Czechia;CZE
19.0548;1967;Jul;Czechia;CZE
17.0074;1967;Aug;Czechia;CZE
14.6157;1967;Sep;Czechia;CZE
10.97;1967;Oct;Czechia;CZE
3.00908;1967;Nov;Czechia;CZE
-1.3162;1967;Dec;Czechia;CZE
-3.4106;1968;Jan;Czechia;CZE
0.18333;1968;Feb;Czechia;CZE
3.91789;1968;Mar;Czechia;CZE
9.17453;1968;Apr;Czechia;CZE
11.7407;1968;May;Czechia;CZE
16.4706;1968;Jun;Czechia;CZE
16.6133;1968;Jul;Czechia;CZE
16.4299;1968;Aug;Czechia;CZE
13.5346;1968;Sep;Czechia;CZE
9.28402;1968;Oct;Czechia;CZE
3.53528;1968;Nov;Czechia;CZE
-3.7803;1968;Dec;Czechia;CZE
-2.8659;1969;Jan;Czechia;CZE
-2.7676;1969;Feb;Czechia;CZE
0.16117;1969;Mar;Czechia;CZE
7.22916;1969;Apr;Czechia;CZE
14.177;1969;May;Czechia;CZE
14.899;1969;Jun;Czechia;CZE
18.2963;1969;Jul;Czechia;CZE
16.2258;1969;Aug;Czechia;CZE
14.1538;1969;Sep;Czechia;CZE
9.59083;1969;Oct;Czechia;CZE
4.5739;1969;Nov;Czechia;CZE
-6.1665;1969;Dec;Czechia;CZE
-3.9636;1970;Jan;Czechia;CZE
-2.3434;1970;Feb;Czechia;CZE
0.84989;1970;Mar;Czechia;CZE
6.29029;1970;Apr;Czechia;CZE
10.96;1970;May;Czechia;CZE
16.684;1970;Jun;Czechia;CZE
16.9336;1970;Jul;Czechia;CZE
17.0683;1970;Aug;Czechia;CZE
13.046;1970;Sep;Czechia;CZE
8.19009;1970;Oct;Czechia;CZE
5.10132;1970;Nov;Czechia;CZE
-0.8844;1970;Dec;Czechia;CZE
-3.7839;1971;Jan;Czechia;CZE
0.1936;1971;Feb;Czechia;CZE
0.26187;1971;Mar;Czechia;CZE
8.51903;1971;Apr;Czechia;CZE
14.0817;1971;May;Czechia;CZE
14.2875;1971;Jun;Czechia;CZE
18.0611;1971;Jul;Czechia;CZE
19.0455;1971;Aug;Czechia;CZE
11.7689;1971;Sep;Czechia;CZE
8.1323;1971;Oct;Czechia;CZE
2.56538;1971;Nov;Czechia;CZE
2.18764;1971;Dec;Czechia;CZE
-3.9854;1972;Jan;Czechia;CZE
1.08334;1972;Feb;Czechia;CZE
5.1966;1972;Mar;Czechia;CZE
7.48378;1972;Apr;Czechia;CZE
12.0532;1972;May;Czechia;CZE
15.7478;1972;Jun;Czechia;CZE
18.1622;1972;Jul;Czechia;CZE
16.4798;1972;Aug;Czechia;CZE
11.0533;1972;Sep;Czechia;CZE
6.17754;1972;Oct;Czechia;CZE
3.35167;1972;Nov;Czechia;CZE
-1.0343;1972;Dec;Czechia;CZE
-1.7462;1973;Jan;Czechia;CZE
0.16823;1973;Feb;Czechia;CZE
3.48335;1973;Mar;Czechia;CZE
5.57171;1973;Apr;Czechia;CZE
12.8588;1973;May;Czechia;CZE
15.6716;1973;Jun;Czechia;CZE
17.2953;1973;Jul;Czechia;CZE
18.0625;1973;Aug;Czechia;CZE
14.5861;1973;Sep;Czechia;CZE
7.01695;1973;Oct;Czechia;CZE
1.64843;1973;Nov;Czechia;CZE
-1.4279;1973;Dec;Czechia;CZE
0.96059;1974;Jan;Czechia;CZE
2.43538;1974;Feb;Czechia;CZE
5.82866;1974;Mar;Czechia;CZE
7.66607;1974;Apr;Czechia;CZE
11.326;1974;May;Czechia;CZE
13.7951;1974;Jun;Czechia;CZE
15.8762;1974;Jul;Czechia;CZE
18.4594;1974;Aug;Czechia;CZE
13.632;1974;Sep;Czechia;CZE
5.29975;1974;Oct;Czechia;CZE
3.14147;1974;Nov;Czechia;CZE
2.71561;1974;Dec;Czechia;CZE
2.05846;1975;Jan;Czechia;CZE
-0.558;1975;Feb;Czechia;CZE
3.84792;1975;Mar;Czechia;CZE
7.02276;1975;Apr;Czechia;CZE
13.0557;1975;May;Czechia;CZE
14.9629;1975;Jun;Czechia;CZE
18.0536;1975;Jul;Czechia;CZE
18.2259;1975;Aug;Czechia;CZE
16.3642;1975;Sep;Czechia;CZE
7.81322;1975;Oct;Czechia;CZE
1.62692;1975;Nov;Czechia;CZE
-0.3926;1975;Dec;Czechia;CZE
-0.7662;1976;Jan;Czechia;CZE
-1.0965;1976;Feb;Czechia;CZE
0.26029;1976;Mar;Czechia;CZE
7.43697;1976;Apr;Czechia;CZE
12.722;1976;May;Czechia;CZE
16.5207;1976;Jun;Czechia;CZE
18.8635;1976;Jul;Czechia;CZE
15.3974;1976;Aug;Czechia;CZE
12.6222;1976;Sep;Czechia;CZE
9.543;1976;Oct;Czechia;CZE
4.27502;1976;Nov;Czechia;CZE
-2.0564;1976;Dec;Czechia;CZE
-1.5748;1977;Jan;Czechia;CZE
1.46893;1977;Feb;Czechia;CZE
6.06816;1977;Mar;Czechia;CZE
6.01002;1977;Apr;Czechia;CZE
12.3072;1977;May;Czechia;CZE
16.3171;1977;Jun;Czechia;CZE
16.7124;1977;Jul;Czechia;CZE
16.3467;1977;Aug;Czechia;CZE
11.7578;1977;Sep;Czechia;CZE
9.75993;1977;Oct;Czechia;CZE
4.21426;1977;Nov;Czechia;CZE
-0.9019;1977;Dec;Czechia;CZE
-0.9961;1978;Jan;Czechia;CZE
-2.6245;1978;Feb;Czechia;CZE
4.36285;1978;Mar;Czechia;CZE
6.68023;1978;Apr;Czechia;CZE
11.3349;1978;May;Czechia;CZE
14.7524;1978;Jun;Czechia;CZE
15.6244;1978;Jul;Czechia;CZE
15.5278;1978;Aug;Czechia;CZE
12.5206;1978;Sep;Czechia;CZE
8.885;1978;Oct;Czechia;CZE
2.41693;1978;Nov;Czechia;CZE
-1.012;1978;Dec;Czechia;CZE
-5.604;1979;Jan;Czechia;CZE
-1.9556;1979;Feb;Czechia;CZE
3.82476;1979;Mar;Czechia;CZE
6.3807;1979;Apr;Czechia;CZE
13.2714;1979;May;Czechia;CZE
17.716;1979;Jun;Czechia;CZE
15.1381;1979;Jul;Czechia;CZE
16.3798;1979;Aug;Czechia;CZE
13.5296;1979;Sep;Czechia;CZE
7.34518;1979;Oct;Czechia;CZE
2.65791;1979;Nov;Czechia;CZE
2.51293;1979;Dec;Czechia;CZE
-5.0468;1980;Jan;Czechia;CZE
0.65279;1980;Feb;Czechia;CZE
2.21617;1980;Mar;Czechia;CZE
5.32709;1980;Apr;Czechia;CZE
10.038;1980;May;Czechia;CZE
14.9077;1980;Jun;Czechia;CZE
15.5432;1980;Jul;Czechia;CZE
16.9265;1980;Aug;Czechia;CZE
13.3322;1980;Sep;Czechia;CZE
7.85103;1980;Oct;Czechia;CZE
1.56248;1980;Nov;Czechia;CZE
-1.204;1980;Dec;Czechia;CZE
-3.7794;1981;Jan;Czechia;CZE
-1.1599;1981;Feb;Czechia;CZE
6.3578;1981;Mar;Czechia;CZE
7.42257;1981;Apr;Czechia;CZE
13.2465;1981;May;Czechia;CZE
16.3469;1981;Jun;Czechia;CZE
16.7357;1981;Jul;Czechia;CZE
17.0685;1981;Aug;Czechia;CZE
14.1914;1981;Sep;Czechia;CZE
8.67363;1981;Oct;Czechia;CZE
3.37589;1981;Nov;Czechia;CZE
-3.0955;1981;Dec;Czechia;CZE
-4.6935;1982;Jan;Czechia;CZE
-2.0249;1982;Feb;Czechia;CZE
3.95766;1982;Mar;Czechia;CZE
5.84803;1982;Apr;Czechia;CZE
13.0214;1982;May;Czechia;CZE
16.4173;1982;Jun;Czechia;CZE
18.6222;1982;Jul;Czechia;CZE
18.0847;1982;Aug;Czechia;CZE
16.3479;1982;Sep;Czechia;CZE
9.50322;1982;Oct;Czechia;CZE
4.2713;1982;Nov;Czechia;CZE
0.91017;1982;Dec;Czechia;CZE
2.42745;1983;Jan;Czechia;CZE
-3.0898;1983;Feb;Czechia;CZE
4.28081;1983;Mar;Czechia;CZE
9.47203;1983;Apr;Czechia;CZE
13.1593;1983;May;Czechia;CZE
16.0955;1983;Jun;Czechia;CZE
20.5295;1983;Jul;Czechia;CZE
18.3116;1983;Aug;Czechia;CZE
14.0906;1983;Sep;Czechia;CZE
8.97986;1983;Oct;Czechia;CZE
1.73009;1983;Nov;Czechia;CZE
-1.1142;1983;Dec;Czechia;CZE
-0.8663;1984;Jan;Czechia;CZE
-1.5468;1984;Feb;Czechia;CZE
1.6877;1984;Mar;Czechia;CZE
6.9506;1984;Apr;Czechia;CZE
11.6904;1984;May;Czechia;CZE
14.1416;1984;Jun;Czechia;CZE
15.7346;1984;Jul;Czechia;CZE
17.1266;1984;Aug;Czechia;CZE
12.7366;1984;Sep;Czechia;CZE
9.92042;1984;Oct;Czechia;CZE
3.77639;1984;Nov;Czechia;CZE
-0.9353;1984;Dec;Czechia;CZE
-7.826;1985;Jan;Czechia;CZE
-5.1298;1985;Feb;Czechia;CZE
2.57267;1985;Mar;Czechia;CZE
7.78196;1985;Apr;Czechia;CZE
13.8155;1985;May;Czechia;CZE
13.5172;1985;Jun;Czechia;CZE
17.7179;1985;Jul;Czechia;CZE
17.2862;1985;Aug;Czechia;CZE
13.7036;1985;Sep;Czechia;CZE
8.329;1985;Oct;Czechia;CZE
0.11544;1985;Nov;Czechia;CZE
2.15448;1985;Dec;Czechia;CZE
-1.6507;1986;Jan;Czechia;CZE
-7.6044;1986;Feb;Czechia;CZE
2.44209;1986;Mar;Czechia;CZE
8.37558;1986;Apr;Czechia;CZE
14.8108;1986;May;Czechia;CZE
15.5697;1986;Jun;Czechia;CZE
17.0226;1986;Jul;Czechia;CZE
17.3419;1986;Aug;Czechia;CZE
12.3011;1986;Sep;Czechia;CZE
8.99067;1986;Oct;Czechia;CZE
4.12408;1986;Nov;Czechia;CZE
-0.6327;1986;Dec;Czechia;CZE
-7.788;1987;Jan;Czechia;CZE
-1.5713;1987;Feb;Czechia;CZE
-1.8913;1987;Mar;Czechia;CZE
8.52407;1987;Apr;Czechia;CZE
10.5108;1987;May;Czechia;CZE
14.9373;1987;Jun;Czechia;CZE
17.8742;1987;Jul;Czechia;CZE
15.6988;1987;Aug;Czechia;CZE
15.2959;1987;Sep;Czechia;CZE
9.25604;1987;Oct;Czechia;CZE
3.81245;1987;Nov;Czechia;CZE
0.62086;1987;Dec;Czechia;CZE
1.36386;1988;Jan;Czechia;CZE
1.00136;1988;Feb;Czechia;CZE
1.74083;1988;Mar;Czechia;CZE
8.00856;1988;Apr;Czechia;CZE
14.135;1988;May;Czechia;CZE
15.2641;1988;Jun;Czechia;CZE
18.2046;1988;Jul;Czechia;CZE
17.7226;1988;Aug;Czechia;CZE
13.708;1988;Sep;Czechia;CZE
9.23233;1988;Oct;Czechia;CZE
0.31823;1988;Nov;Czechia;CZE
1.13942;1988;Dec;Czechia;CZE
0.13307;1989;Jan;Czechia;CZE
2.75604;1989;Feb;Czechia;CZE
6.39906;1989;Mar;Czechia;CZE
8.49442;1989;Apr;Czechia;CZE
13.1787;1989;May;Czechia;CZE
14.7047;1989;Jun;Czechia;CZE
17.8741;1989;Jul;Czechia;CZE
17.5882;1989;Aug;Czechia;CZE
14.4613;1989;Sep;Czechia;CZE
9.89421;1989;Oct;Czechia;CZE
1.43186;1989;Nov;Czechia;CZE
0.37629;1989;Dec;Czechia;CZE
-0.1452;1990;Jan;Czechia;CZE
4.16217;1990;Feb;Czechia;CZE
6.80992;1990;Mar;Czechia;CZE
7.26683;1990;Apr;Czechia;CZE
13.804;1990;May;Czechia;CZE
15.6661;1990;Jun;Czechia;CZE
16.9606;1990;Jul;Czechia;CZE
18.6674;1990;Aug;Czechia;CZE
11.8676;1990;Sep;Czechia;CZE
9.38678;1990;Oct;Czechia;CZE
3.85293;1990;Nov;Czechia;CZE
-1.2283;1990;Dec;Czechia;CZE
-0.3981;1991;Jan;Czechia;CZE
-4.1646;1991;Feb;Czechia;CZE
5.65306;1991;Mar;Czechia;CZE
7.07617;1991;Apr;Czechia;CZE
9.38974;1991;May;Czechia;CZE
14.6123;1991;Jun;Czechia;CZE
19.1373;1991;Jul;Czechia;CZE
18.0169;1991;Aug;Czechia;CZE
15.0849;1991;Sep;Czechia;CZE
7.74952;1991;Oct;Czechia;CZE
2.95892;1991;Nov;Czechia;CZE
-1.9581;1991;Dec;Czechia;CZE
-0.2794;1992;Jan;Czechia;CZE
1.16548;1992;Feb;Czechia;CZE
3.96855;1992;Mar;Czechia;CZE
8.05084;1992;Apr;Czechia;CZE
13.8007;1992;May;Czechia;CZE
17.4417;1992;Jun;Czechia;CZE
19.2281;1992;Jul;Czechia;CZE
20.7437;1992;Aug;Czechia;CZE
13.9761;1992;Sep;Czechia;CZE
6.91435;1992;Oct;Czechia;CZE
3.82718;1992;Nov;Czechia;CZE
-1.0108;1992;Dec;Czechia;CZE
0.00793;1993;Jan;Czechia;CZE
-2.2127;1993;Feb;Czechia;CZE
2.33179;1993;Mar;Czechia;CZE
9.59851;1993;Apr;Czechia;CZE
15.3986;1993;May;Czechia;CZE
15.8515;1993;Jun;Czechia;CZE
16.5346;1993;Jul;Czechia;CZE
17.2871;1993;Aug;Czechia;CZE
12.9698;1993;Sep;Czechia;CZE
8.60723;1993;Oct;Czechia;CZE
-0.1742;1993;Nov;Czechia;CZE
1.51795;1993;Dec;Czechia;CZE
1.73849;1994;Jan;Czechia;CZE
-1.0718;1994;Feb;Czechia;CZE
6.07662;1994;Mar;Czechia;CZE
8.23645;1994;Apr;Czechia;CZE
12.7925;1994;May;Czechia;CZE
16.3536;1994;Jun;Czechia;CZE
21.3691;1994;Jul;Czechia;CZE
18.9713;1994;Aug;Czechia;CZE
14.6755;1994;Sep;Czechia;CZE
7.02713;1994;Oct;Czechia;CZE
4.66965;1994;Nov;Czechia;CZE
1.12766;1994;Dec;Czechia;CZE
-1.7864;1995;Jan;Czechia;CZE
3.45971;1995;Feb;Czechia;CZE
2.68755;1995;Mar;Czechia;CZE
8.48886;1995;Apr;Czechia;CZE
12.4517;1995;May;Czechia;CZE
14.7144;1995;Jun;Czechia;CZE
20.3944;1995;Jul;Czechia;CZE
17.9205;1995;Aug;Czechia;CZE
12.7223;1995;Sep;Czechia;CZE
10.8657;1995;Oct;Czechia;CZE
0.92278;1995;Nov;Czechia;CZE
-2.8029;1995;Dec;Czechia;CZE
-4.619;1996;Jan;Czechia;CZE
-4.2389;1996;Feb;Czechia;CZE
-0.3247;1996;Mar;Czechia;CZE
8.08357;1996;Apr;Czechia;CZE
12.7063;1996;May;Czechia;CZE
16.2478;1996;Jun;Czechia;CZE
15.9899;1996;Jul;Czechia;CZE
17.1459;1996;Aug;Czechia;CZE
10.5556;1996;Sep;Czechia;CZE
9.34634;1996;Oct;Czechia;CZE
4.45866;1996;Nov;Czechia;CZE
-4.6148;1996;Dec;Czechia;CZE
-4.2888;1997;Jan;Czechia;CZE
1.94822;1997;Feb;Czechia;CZE
4.316;1997;Mar;Czechia;CZE
5.44037;1997;Apr;Czechia;CZE
13.305;1997;May;Czechia;CZE
16.2294;1997;Jun;Czechia;CZE
16.9272;1997;Jul;Czechia;CZE
18.805;1997;Aug;Czechia;CZE
13.793;1997;Sep;Czechia;CZE
6.74359;1997;Oct;Czechia;CZE
2.96107;1997;Nov;Czechia;CZE
0.67813;1997;Dec;Czechia;CZE
0.32502;1998;Jan;Czechia;CZE
3.19681;1998;Feb;Czechia;CZE
3.33461;1998;Mar;Czechia;CZE
9.67682;1998;Apr;Czechia;CZE
13.7061;1998;May;Czechia;CZE
17.1206;1998;Jun;Czechia;CZE
17.4449;1998;Jul;Czechia;CZE
17.696;1998;Aug;Czechia;CZE
13.3151;1998;Sep;Czechia;CZE
8.79737;1998;Oct;Czechia;CZE
0.37316;1998;Nov;Czechia;CZE
-1.7773;1998;Dec;Czechia;CZE
-0.1748;1999;Jan;Czechia;CZE
-1.2327;1999;Feb;Czechia;CZE
4.91401;1999;Mar;Czechia;CZE
9.14792;1999;Apr;Czechia;CZE
13.6573;1999;May;Czechia;CZE
15.6046;1999;Jun;Czechia;CZE
18.8915;1999;Jul;Czechia;CZE
17.3751;1999;Aug;Czechia;CZE
16.6756;1999;Sep;Czechia;CZE
8.85064;1999;Oct;Czechia;CZE
1.94693;1999;Nov;Czechia;CZE
-0.1557;1999;Dec;Czechia;CZE
-2.1714;2000;Jan;Czechia;CZE
2.56193;2000;Feb;Czechia;CZE
4.26612;2000;Mar;Czechia;CZE
11.1867;2000;Apr;Czechia;CZE
15.0089;2000;May;Czechia;CZE
17.5398;2000;Jun;Czechia;CZE
15.977;2000;Jul;Czechia;CZE
19.004;2000;Aug;Czechia;CZE
13.5882;2000;Sep;Czechia;CZE
11.4265;2000;Oct;Czechia;CZE
5.58815;2000;Nov;Czechia;CZE
1.04207;2000;Dec;Czechia;CZE
-1.3096;2001;Jan;Czechia;CZE
0.74364;2001;Feb;Czechia;CZE
4.17739;2001;Mar;Czechia;CZE
7.25414;2001;Apr;Czechia;CZE
14.5736;2001;May;Czechia;CZE
14.3934;2001;Jun;Czechia;CZE
18.4748;2001;Jul;Czechia;CZE
19.0939;2001;Aug;Czechia;CZE
11.8684;2001;Sep;Czechia;CZE
12.1033;2001;Oct;Czechia;CZE
2.20288;2001;Nov;Czechia;CZE
-3.1944;2001;Dec;Czechia;CZE
-0.8224;2002;Jan;Czechia;CZE
3.78247;2002;Feb;Czechia;CZE
4.96068;2002;Mar;Czechia;CZE
8.00842;2002;Apr;Czechia;CZE
15.269;2002;May;Czechia;CZE
17.6609;2002;Jun;Czechia;CZE
18.9058;2002;Jul;Czechia;CZE
19.152;2002;Aug;Czechia;CZE
12.9381;2002;Sep;Czechia;CZE
7.65925;2002;Oct;Czechia;CZE
4.83119;2002;Nov;Czechia;CZE
-2.6093;2002;Dec;Czechia;CZE
-2.5287;2003;Jan;Czechia;CZE
-3.7302;2003;Feb;Czechia;CZE
4.05849;2003;Mar;Czechia;CZE
7.8564;2003;Apr;Czechia;CZE
15.3109;2003;May;Czechia;CZE
19.0694;2003;Jun;Czechia;CZE
19.0197;2003;Jul;Czechia;CZE
20.7752;2003;Aug;Czechia;CZE
14.2396;2003;Sep;Czechia;CZE
5.72757;2003;Oct;Czechia;CZE
4.99397;2003;Nov;Czechia;CZE
-0.1065;2003;Dec;Czechia;CZE
-3.5526;2004;Jan;Czechia;CZE
0.92722;2004;Feb;Czechia;CZE
3.20328;2004;Mar;Czechia;CZE
9.26203;2004;Apr;Czechia;CZE
11.7165;2004;May;Czechia;CZE
15.5526;2004;Jun;Czechia;CZE
17.5373;2004;Jul;Czechia;CZE
18.8118;2004;Aug;Czechia;CZE
13.9099;2004;Sep;Czechia;CZE
10.039;2004;Oct;Czechia;CZE
3.64857;2004;Nov;Czechia;CZE
-0.1314;2004;Dec;Czechia;CZE
-0.2846;2005;Jan;Czechia;CZE
-3.1427;2005;Feb;Czechia;CZE
1.81892;2005;Mar;Czechia;CZE
9.34236;2005;Apr;Czechia;CZE
13.4578;2005;May;Czechia;CZE
16.301;2005;Jun;Czechia;CZE
18.3965;2005;Jul;Czechia;CZE
16.5226;2005;Aug;Czechia;CZE
15.0394;2005;Sep;Czechia;CZE
9.9292;2005;Oct;Czechia;CZE
2.49181;2005;Nov;Czechia;CZE
-1.2503;2005;Dec;Czechia;CZE
-5.5419;2006;Jan;Czechia;CZE
-2.503;2006;Feb;Czechia;CZE
0.80153;2006;Mar;Czechia;CZE
8.90604;2006;Apr;Czechia;CZE
13.0178;2006;May;Czechia;CZE
17.1496;2006;Jun;Czechia;CZE
21.1991;2006;Jul;Czechia;CZE
15.9293;2006;Aug;Czechia;CZE
16.4702;2006;Sep;Czechia;CZE
11.1563;2006;Oct;Czechia;CZE
5.88924;2006;Nov;Czechia;CZE
2.47172;2006;Dec;Czechia;CZE
3.15009;2007;Jan;Czechia;CZE
2.80834;2007;Feb;Czechia;CZE
5.74342;2007;Mar;Czechia;CZE
11.1138;2007;Apr;Czechia;CZE
14.7308;2007;May;Czechia;CZE
18.2815;2007;Jun;Czechia;CZE
18.7791;2007;Jul;Czechia;CZE
18.386;2007;Aug;Czechia;CZE
12.4356;2007;Sep;Czechia;CZE
7.95904;2007;Oct;Czechia;CZE
1.90742;2007;Nov;Czechia;CZE
-0.5047;2007;Dec;Czechia;CZE
1.39091;2008;Jan;Czechia;CZE
2.81349;2008;Feb;Czechia;CZE
3.73726;2008;Mar;Czechia;CZE
8.33618;2008;Apr;Czechia;CZE
14.1166;2008;May;Czechia;CZE
17.8158;2008;Jun;Czechia;CZE
18.4255;2008;Jul;Czechia;CZE
18.252;2008;Aug;Czechia;CZE
12.938;2008;Sep;Czechia;CZE
9.21904;2008;Oct;Czechia;CZE
4.76964;2008;Nov;Czechia;CZE
0.58882;2008;Dec;Czechia;CZE
-3.5887;2009;Jan;Czechia;CZE
-0.6877;2009;Feb;Czechia;CZE
3.68511;2009;Mar;Czechia;CZE
12.2856;2009;Apr;Czechia;CZE
14;2009;May;Czechia;CZE
15.213;2009;Jun;Czechia;CZE
18.7962;2009;Jul;Czechia;CZE
19.3827;2009;Aug;Czechia;CZE
15.6307;2009;Sep;Czechia;CZE
7.92182;2009;Oct;Czechia;CZE
5.86423;2009;Nov;Czechia;CZE
-0.9825;2009;Dec;Czechia;CZE
-5.1368;2010;Jan;Czechia;CZE
-1.3904;2010;Feb;Czechia;CZE
3.69981;2010;Mar;Czechia;CZE
8.9025;2010;Apr;Czechia;CZE
11.7814;2010;May;Czechia;CZE
16.8662;2010;Jun;Czechia;CZE
20.5929;2010;Jul;Czechia;CZE
17.7792;2010;Aug;Czechia;CZE
12.5018;2010;Sep;Czechia;CZE
6.88957;2010;Oct;Czechia;CZE
4.96058;2010;Nov;Czechia;CZE
-4.8652;2010;Dec;Czechia;CZE
-1.0036;2011;Jan;Czechia;CZE
-1.3452;2011;Feb;Czechia;CZE
4.61147;2011;Mar;Czechia;CZE
11.283;2011;Apr;Czechia;CZE
13.966;2011;May;Czechia;CZE
17.3155;2011;Jun;Czechia;CZE
16.9459;2011;Jul;Czechia;CZE
18.9482;2011;Aug;Czechia;CZE
15.8694;2011;Sep;Czechia;CZE
8.86708;2011;Oct;Czechia;CZE
3.13774;2011;Nov;Czechia;CZE
1.91803;2011;Dec;Czechia;CZE
-0.2778;2012;Jan;Czechia;CZE
-4.6514;2012;Feb;Czechia;CZE
6.23803;2012;Mar;Czechia;CZE
9.08563;2012;Apr;Czechia;CZE
14.8651;2012;May;Czechia;CZE
17.1473;2012;Jun;Czechia;CZE
18.8862;2012;Jul;Czechia;CZE
19.4017;2012;Aug;Czechia;CZE
14.6633;2012;Sep;Czechia;CZE
8.61022;2012;Oct;Czechia;CZE
5.06819;2012;Nov;Czechia;CZE
-1.2689;2012;Dec;Czechia;CZE
-1.9448;2013;Jan;Czechia;CZE
-1.2028;2013;Feb;Czechia;CZE
-0.1205;2013;Mar;Czechia;CZE
8.95753;2013;Apr;Czechia;CZE
12.6554;2013;May;Czechia;CZE
16.3254;2013;Jun;Czechia;CZE
20.1577;2013;Jul;Czechia;CZE
18.9776;2013;Aug;Czechia;CZE
12.9629;2013;Sep;Czechia;CZE
10.1052;2013;Oct;Czechia;CZE
4.30063;2013;Nov;Czechia;CZE
1.72084;2013;Dec;Czechia;CZE
0.32306;2014;Jan;Czechia;CZE
3.05053;2014;Feb;Czechia;CZE
7.12107;2014;Mar;Czechia;CZE
10.6945;2014;Apr;Czechia;CZE
12.6294;2014;May;Czechia;CZE
16.7083;2014;Jun;Czechia;CZE
19.8429;2014;Jul;Czechia;CZE
16.803;2014;Aug;Czechia;CZE
15.0368;2014;Sep;Czechia;CZE
11.0956;2014;Oct;Czechia;CZE
6.18286;2014;Nov;Czechia;CZE
1.48841;2014;Dec;Czechia;CZE
0.84739;2015;Jan;Czechia;CZE
0.35685;2015;Feb;Czechia;CZE
4.91293;2015;Mar;Czechia;CZE
8.60365;2015;Apr;Czechia;CZE
12.9612;2015;May;Czechia;CZE
16.6282;2015;Jun;Czechia;CZE
20.6423;2015;Jul;Czechia;CZE
21.095;2015;Aug;Czechia;CZE
14.246;2015;Sep;Czechia;CZE
8.45171;2015;Oct;Czechia;CZE
6.27125;2015;Nov;Czechia;CZE
3.81298;2015;Dec;Czechia;CZE
-1.4419;2016;Jan;Czechia;CZE
3.35484;2016;Feb;Czechia;CZE
4.12353;2016;Mar;Czechia;CZE
8.65094;2016;Apr;Czechia;CZE
13.7812;2016;May;Czechia;CZE
17.808;2016;Jun;Czechia;CZE
19.3248;2016;Jul;Czechia;CZE
18.2018;2016;Aug;Czechia;CZE
16.9601;2016;Sep;Czechia;CZE
8.12499;2016;Oct;Czechia;CZE
3.14484;2016;Nov;Czechia;CZE
0.30268;2016;Dec;Czechia;CZE
-1.9253;1901;Jan;Denmark;DNK
-2.7754;1901;Feb;Denmark;DNK
1.02736;1901;Mar;Denmark;DNK
6.21325;1901;Apr;Denmark;DNK
11.4892;1901;May;Denmark;DNK
13.782;1901;Jun;Denmark;DNK
18.7432;1901;Jul;Denmark;DNK
16.8024;1901;Aug;Denmark;DNK
13.451;1901;Sep;Denmark;DNK
10.1499;1901;Oct;Denmark;DNK
3.64136;1901;Nov;Denmark;DNK
0.59057;1901;Dec;Denmark;DNK
2.56507;1902;Jan;Denmark;DNK
-1.9912;1902;Feb;Denmark;DNK
1.91166;1902;Mar;Denmark;DNK
4.96939;1902;Apr;Denmark;DNK
7.97929;1902;May;Denmark;DNK
14.0393;1902;Jun;Denmark;DNK
13.9638;1902;Jul;Denmark;DNK
13.0223;1902;Aug;Denmark;DNK
10.9228;1902;Sep;Denmark;DNK
7.28482;1902;Oct;Denmark;DNK
2.70575;1902;Nov;Denmark;DNK
-1.0096;1902;Dec;Denmark;DNK
-0.4145;1903;Jan;Denmark;DNK
2.81016;1903;Feb;Denmark;DNK
4.6261;1903;Mar;Denmark;DNK
4.7103;1903;Apr;Denmark;DNK
11.1738;1903;May;Denmark;DNK
14.3513;1903;Jun;Denmark;DNK
15.4644;1903;Jul;Denmark;DNK
14.079;1903;Aug;Denmark;DNK
12.4757;1903;Sep;Denmark;DNK
7.988;1903;Oct;Denmark;DNK
3.96442;1903;Nov;Denmark;DNK
0.05853;1903;Dec;Denmark;DNK
0.22562;1904;Jan;Denmark;DNK
-0.7087;1904;Feb;Denmark;DNK
1.34171;1904;Mar;Denmark;DNK
